QtdDependentes,NivelDeEducacao,EstaEmpregado,RendaAnual,ValorDoEmprestimo,PeriodoDePagamento,ScoreCivil,ValorPossesImobiliarias,ValorPossesComerciais,ValorPossesLuxuosas,ValorPossesFinanceiras,StatusDoEmprestimo
2,1,0,1.7554830996371238,0.6771795535309363,12,768,-0.6164300494997875,1.2800843909795432,2.642918172417361,2.6947817937154115,1
0,1,0,0.7764503105226724,0.06071081576269736,18,707,0.5080964850661619,1.4227934982397075,0.5284566926563925,0.2956108868075434,1
1,0,1,0.9940131525481061,0.475426148443149,10,355,0.6710713451481835,0.019487276848091033,0.7844178191537728,0.5481551927978453,0
3,1,0,-1.2903966887189473,-1.2955204073274282,2,652,-1.154247087770459,-0.6464885570326762,-1.26327119282527,-0.9355426048951784,1
3,1,0,1.0302736262190118,0.11675342828708273,2,665,1.1762934114024506,-0.9319067715530049,1.3742412845607799,0.16933873381239245,1
5,0,1,-1.1816152677062306,-0.9928902996957474,18,420,-1.0890571437376504,-0.7654128130828132,-1.2410137035646283,-0.8092704519000274,0
2,0,0,1.284096941915351,1.9997852091064308,18,471,0.8829386632548116,1.089805581299324,2.1198671747922795,2.410669449476322,0
5,0,0,-1.1090943203644192,-0.8247624621225913,20,715,-0.3393727873603507,-0.47999459856248433,-0.9294088539156434,-0.6514302606560888,1
2,0,1,0.6314084158390499,0.03829377075294322,10,689,-1.170544573778661,0.8043873667789951,0.0165344396616318,0.6112912692954208,1
3,1,1,0.7039293631808612,0.17279604081146807,4,787,0.6384763731317792,0.3049054913684198,1.2852113275182127,-0.33574987816821134,1
2,1,0,-0.85527100466808,-0.7911368946079601,4,819,-0.665322507524394,-0.12322183041207337,-1.0184388109582105,-1.0618147578903294,1
4,1,1,1.6829621522953127,0.6995965985406905,6,809,1.4533506735418875,1.1135904325093513,2.2088971318348465,1.2110839960223878,1
1,0,1,0.6676688895099556,0.24004717584073051,2,744,1.3555657574926745,-0.21836123525218296,0.9847352224995488,-0.4304539929145746,1
0,0,0,-0.6377081626426464,-0.3988386069372626,6,484,-0.6001325634915854,0.16219638410825543,-0.7068339613092257,-0.8724065283976029,0
4,0,0,-0.7464895836553632,-0.4997153094811562,6,673,-0.3393727873603507,-0.7416279618727857,-0.4731303240724872,-0.9986786813927538,1
3,1,1,1.0665340998899173,0.7108051210455675,18,695,1.0785084953532376,1.3752237958196527,0.773289074523452,0.011498542568453752,1
4,0,1,-0.38388484694630715,-0.2755448593836148,12,473,-0.12750546925372258,-0.028082425571963766,-0.19491170831446503,-0.33574987816821134,0
4,1,1,-0.13006153124996786,-0.4324641744518938,2,491,0.2962291669595337,-0.19457638404215555,0.13895063059516155,-0.4304539929145746,0
3,0,1,-1.5442200044152867,-1.4748567674054613,8,733,-0.9749747416802351,-0.9556916227630323,-1.3856873837587997,-1.3774951403782068,1
0,0,0,0.08750131077546582,0.0831278607724515,20,434,1.1274009533778442,0.23355093773833763,0.36152552320157927,0.20090677206118018,0
3,0,1,0.34132462647180506,0.6435539860163051,10,777,-0.86089233962282,-0.05186727678199116,0.7065166067415267,0.4850191163002698,1
4,1,0,0.812710784193578,0.475426148443149,4,774,0.36141911099234236,0.5189691522586664,0.33926803394093746,-0.39888595466578686,1
3,0,1,-1.3991781097316642,-1.2731033623176742,12,503,-0.6816199935325962,-1.0508310276031418,-1.4079448730194415,-1.1565188726366926,0
1,1,1,-0.3476243732754015,-0.44367269695677086,14,598,-0.5838350774833831,0.42382974741855683,-0.1392679851628606,-0.14634164867548494,1
0,0,1,-0.8190105309971745,-0.9032221196567308,20,796,-1.056462171721246,-0.14700668162210076,-0.873765130764039,-0.9355426048951784,1
3,0,1,1.3928783629280679,2.212747136699095,8,386,1.2414833554352593,2.7785300172112692,0.3949117570925419,0.35874696330511885,0
5,0,1,-0.6014476889717408,-0.7911368946079601,16,632,0.21474173691852289,-1.0270461763931145,-0.8626363861337182,0.011498542568453752,1
1,1,1,0.7039293631808612,0.9573926161528631,4,481,1.8770853097551436,-0.8843370691329501,0.9513489886085862,1.6846045697542038,1
3,1,1,-1.4716990570734754,-1.2731033623176742,4,770,-1.056462171721246,-1.1459704324432516,-1.4302023622800832,-1.345927102129419,0
3,1,1,-0.3113638996044959,0.07191933826757443,6,667,-0.7142149655490005,-0.7654128130828132,-0.01685179422933086,-0.27261380167063587,1
3,0,1,-0.09380105757906224,0.29608978836511585,8,585,-0.9749747416802351,-0.40864004493240214,-0.584417770375696,0.011498542568453752,1
5,1,1,-0.5651872153008352,-0.36521303942263134,16,479,0.32882413897593804,0.20976608652831022,-0.40635785629056187,-0.7777024136512397,0
2,1,0,1.6829621522953127,0.8565159136089694,18,851,0.03546939082829907,2.707175463581187,1.0515076902814742,2.4738055259738974,1
3,0,1,0.7401898368517668,0.15037899580171393,6,378,2.088952627861772,1.8509208200202008,0.6063579050686387,0.20090677206118018,0
5,1,0,0.26880367912999387,-0.21950224685922942,18,807,-0.5023476474423724,-0.9319067715530049,0.4171692463531837,0.20090677206118018,1
1,0,1,1.175315520902634,1.9661596415917995,18,831,2.5452822360914324,1.7795662663901186,0.3170105446802957,0.9269716517832981,1
2,0,0,-1.036573373022608,-1.093767002239641,12,674,-0.8119998815982135,-0.38485519372237476,-0.9405375985459643,-0.7777024136512397,1
1,0,1,1.1027945735608229,1.4841931738820855,18,725,-0.86089233962282,1.8984905224402555,0.9068340100873027,0.8322675370369349,1
2,0,0,1.1027945735608229,1.6186954439406103,4,600,1.518540617574696,1.993629927280365,1.6190736664278393,0.5165871545490576,1
0,0,1,1.6104412049535015,1.3608994263284377,10,536,-0.45345518941776586,-0.7416279618727857,2.1087384301619583,-0.020069495680333987,0
0,1,0,1.2478364682444454,0.6435539860163051,10,477,-0.9260822836556286,-0.7891976642928406,1.1294089026937204,2.2212612199835955,0
1,0,1,-1.1090943203644192,-1.104975524744518,6,560,-1.0075697136966395,-0.6940582594527309,-0.9516663431762853,-1.0933827961391172,1
0,0,1,-0.2751034259335903,0.17279604081146807,20,539,0.37771659700054455,-0.6464885570326762,-0.38410036702992006,-0.5567261459097255,0
5,1,0,-0.85527100466808,-0.6454261020445582,8,852,-0.567537591475181,-0.9794764739730597,-0.5065165579634499,-0.49359006941215006,1
3,0,0,-0.45640579428811834,-0.7126772370738206,20,853,0.18214676490211856,0.20976608652831022,-0.8181214076124346,0.011498542568453752,1
0,1,0,1.3928783629280679,1.7980318040186434,12,729,-0.8934873116392243,-0.9794764739730597,1.2073101151059666,2.063421028739657,1
2,0,0,-1.036573373022608,-1.1386010922591492,2,546,-0.19269541328653123,-0.38485519372237476,-1.0184388109582105,-1.0618147578903294,0
3,1,1,-1.4716990570734754,-1.396397109871322,10,489,-1.0401646857130438,-1.1459704324432516,-1.3411724052375162,-1.3774951403782068,0
3,1,1,1.7554830996371238,2.3024153167381116,6,869,1.1762934114024506,2.754745166001242,0.8845765208266608,1.7161726080029915,1
2,0,0,1.1027945735608229,0.5763028509870427,2,502,-0.5023476474423724,-0.6227037058226488,1.8639060482948988,1.5899004550078406,0
0,0,1,-1.689261899098909,-1.542107902434724,8,789,-1.1053546297458525,-1.1221855812332242,-1.563747297843934,-1.4090631786269945,1
4,0,0,-0.8190105309971745,-0.7575113270933289,4,325,-0.3556702733685529,-0.9556916227630323,-0.5510315364847334,-0.4620220311633623,1
3,1,1,0.8852317315353893,0.5314687609675344,2,716,-0.5023476474423724,0.970881325249187,1.5856874325368766,-0.2094777251730604,1
5,0,0,1.646701678624407,0.8228903460943382,20,352,2.8223394982308694,-1.1459704324432516,1.7748760912523318,0.6744273457929962,0
5,1,1,-0.4201453206172127,-0.051374409286073355,2,345,-0.6327275355079897,-0.9556916227630323,-0.2060404529447859,-0.05163753392912172,1
0,1,0,1.2115759945735398,0.5090517159577802,18,649,-0.763107423573607,2.6833906123711597,1.0515076902814742,2.031852990490869,1
2,1,1,-0.7827500573262688,-0.8359709846274683,18,666,-1.154247087770459,-0.5989188546126213,-0.9516663431762853,-0.4620220311633623,1
0,1,0,1.3203574155862565,0.6771795535309363,10,813,0.6710713451481835,1.6844268615500089,1.2406963489969292,-0.020069495680333987,1
0,0,0,0.16002225811727702,0.21763013083097638,10,599,-0.3067778153439464,0.614108557098776,-0.03910928348997263,0.8638355752857226,1
5,1,1,-0.2751034259335903,-0.6118005345299269,6,678,-0.4045627313931594,0.16219638410825543,-0.5510315364847334,0.26404284855875565,1
5,0,0,0.08750131077546582,-0.29796190439336895,20,513,1.013318551320429,-0.6702734082427035,0.21685184300740773,0.16933873381239245,0
5,1,0,1.6104412049535015,1.4617761288723312,4,870,-0.9912722276884373,-1.0984007300231966,1.63020241105816,1.7477406462517793,1
3,1,0,1.3928783629280679,0.6211369410065509,8,483,-0.6490250215161919,1.565502605499872,1.4855287308639886,2.1896931817348078,0
1,1,1,0.34132462647180506,0.2064216083260993,16,308,-0.22529038530293558,0.9470964740391595,0.4728129695047881,0.1377706955636047,0
3,1,1,-1.1816152677062306,-1.1161840472493951,16,591,-0.4045627313931594,-0.9081219203429776,-1.174241235782703,-1.0933827961391172,1
1,0,0,0.7401898368517668,0.9125585261333548,10,886,1.111103467369642,-0.26593093767223774,1.3185975614091754,-0.39888595466578686,1
4,0,0,-1.1816152677062306,-1.2170607497932888,6,829,-1.170544573778661,-0.7654128130828132,-1.074082534109815,-0.9986786813927538,1
0,0,0,-1.2541362150480417,-1.1161840472493951,12,651,-0.9097847976474265,-0.47999459856248433,-1.1408550018917403,-1.2827910256318436,1
4,0,0,-1.0728338466935137,-1.1386010922591492,18,733,-0.567537591475181,-0.26593093767223774,-0.873765130764039,-0.6514302606560888,1
5,1,1,-0.38388484694630715,0.07191933826757443,12,433,0.37771659700054455,0.13841153289822802,-0.7736064290911511,-0.08320557217790946,0
1,1,1,-1.4716990570734754,-1.2618948398127972,14,713,-0.958677255672033,-0.9081219203429776,-1.452459851540725,-1.1565188726366926,1
1,1,0,0.7039293631808612,0.8565159136089694,18,403,-1.0401646857130438,0.85195706919905,0.22798058763772863,0.45345107805148205,0
0,1,1,-0.7827500573262688,-0.7911368946079601,10,405,0.10065933486110773,-0.5513491521925665,-0.8626363861337182,-0.4620220311633623,0
3,1,1,0.6676688895099556,0.5650943284821656,10,516,1.4370531875336852,0.28112064015839244,1.2406963489969292,1.1479479195248123,0
4,0,1,-1.5804804780861923,-1.4636482449005843,8,417,-0.8934873116392243,-0.9794764739730597,-1.452459851540725,-1.2827910256318436,0
1,0,0,-0.09380105757906224,-0.09620849930558165,6,468,0.6710713451481835,-0.7178431106627583,-0.4731303240724872,-0.08320557217790946,0
5,1,1,-0.7102291099844577,-0.3427959944128772,10,672,0.2473367089349272,-0.2897157888822651,-0.5621602811150542,-0.24104576342184814,1
5,0,0,-0.3476243732754015,-0.10741702181045872,6,530,-0.19269541328653123,0.1859812353182828,-0.26168417609639033,0.35874696330511885,0
1,0,1,-0.673968636313552,-0.3988386069372626,14,824,-0.567537591475181,0.28112064015839244,-0.4286153455512036,-0.14634164867548494,1
1,0,1,0.9940131525481061,1.1927715887552817,12,549,1.7793003937059306,1.3752237958196527,0.6286153943292805,0.6744273457929962,0
5,0,1,-0.23884295226268468,-0.623009057034804,10,450,-0.8282973676064157,0.4476145986285842,-0.5399027918544125,-0.24104576342184814,0
1,1,1,0.3050641528008995,0.5202602384626573,20,431,1.0785084953532376,0.043272128058118434,0.08330690744355711,-0.49359006941215006,0
3,1,1,-0.49266626795902396,-0.466089741966525,16,312,-0.7957023955900113,-0.7654128130828132,-0.19491170831446503,0.10620265731481696,0
0,0,1,-0.7464895836553632,-0.8135539396177143,8,320,0.13325430687751205,0.1859812353182828,-0.584417770375696,-0.5567261459097255,0
0,1,0,1.3928783629280679,0.5987198959967968,4,433,1.4370531875336852,-0.14700668162210076,1.741489857361369,2.379101411227534,0
1,0,1,-1.689261899098909,-1.553316424939601,10,431,-1.1053546297458525,-1.0270461763931145,-1.552618553213613,-1.5037672933733577,0
5,0,1,1.3203574155862565,1.573861353921102,8,516,0.4429065410333532,-0.7178431106627583,1.7081036234704063,0.6112912692954208,0
2,0,1,-0.5289267416299296,-0.32037894940312306,14,476,-0.9912722276884373,0.4713994498386116,-0.2728129207267112,-0.619862222407301,0
5,1,0,-1.507959530744381,-1.3739800648615679,6,560,-1.154247087770459,-1.0984007300231966,-1.3189149159768745,-1.219654949134268,1
2,1,0,1.1027945735608229,1.3721079488333148,12,674,1.1762934114024506,-1.0508310276031418,1.162795136584683,0.4850191163002698,1
0,0,1,1.7917435733080296,2.6162539468746697,6,573,1.6326230196321112,1.2325146885594884,0.584100415807997,0.3271789250563311,1
2,0,0,-0.6014476889717408,-0.9256391646664849,6,331,-0.14380295526192474,-0.6702734082427035,-0.6623189827879422,-0.6829982989048765,0
4,1,1,-1.0728338466935137,-0.9144306421616079,12,633,-1.154247087770459,-0.9556916227630323,-1.1185975126310985,-0.9039745666463906,1
3,0,0,-0.02128011023725102,-0.21950224685922942,18,877,-0.8771898256310221,0.5189691522586664,0.33926803394093746,-0.49359006941215006,1
5,0,1,1.5379202576116902,0.9798096611626173,12,656,-0.9423797696638309,1.5179329030798172,2.3980857905503017,0.011498542568453752,1
0,0,0,0.9214922052062948,0.3745494458992554,6,782,0.03546939082829907,1.7082117127600362,0.5507141819170343,-0.24104576342184814,1
5,0,0,1.465399310269879,1.6186954439406103,4,531,0.524393971074364,1.1135904325093513,2.2979270888774135,0.2956108868075434,1
3,0,0,-1.2903966887189473,-1.2058522272884118,8,455,-0.6816199935325962,-0.8129825155028679,-1.3300436606071953,-0.8724065283976029,0
3,1,0,1.6829621522953127,0.5650943284821656,14,452,-0.4860501614341702,2.707175463581187,1.5189149647549514,0.5481551927978453,0
2,1,0,1.2478364682444454,2.055827821630816,14,474,2.0237626838289633,2.421757249060858,1.173923881215004,2.0949890669884446,0
3,0,0,0.5226269948263331,1.0694778412016337,4,483,0.10065933486110773,-0.5751340034025939,0.4728129695047881,-0.1147736104266972,1
4,1,0,0.34132462647180506,0.21763013083097638,8,481,-0.046018039212711755,1.565502605499872,0.5173279480260716,-0.49359006941215006,0
2,1,1,-1.0003128993517025,-1.093767002239641,20,859,-0.5512401054669789,-0.8605522179229227,-0.9405375985459643,-0.5567261459097255,1
4,1,1,0.23254320545908824,-0.08499997680070456,14,696,0.2962291669595337,1.0422358788792692,0.18346560911644508,0.6112912692954208,1
4,0,0,1.7554830996371238,1.5514443089113479,6,778,1.5348381035828982,0.614108557098776,1.652459900318802,1.9687169139932934,1
4,1,0,-0.20258247859177908,-0.02895736427631921,4,499,-0.958677255672033,0.4000448962085294,0.13895063059516155,0.26404284855875565,1
2,0,1,-0.9277919520098913,-1.1161840472493951,4,888,-0.12750546925372258,-0.12322183041207337,-1.0852112787401358,-0.4620220311633623,1
1,1,0,-0.20258247859177908,-0.45488121946164795,12,674,0.3940140830087467,-0.5037794497725118,0.2613668215286913,0.1377706955636047,1
4,1,0,-0.45640579428811834,-0.1858766793445982,4,802,0.426609055025151,-0.5751340034025939,-0.26168417609639033,-0.17790968692427267,1
4,0,1,-0.9640524256807969,-0.7911368946079601,8,540,-0.9260822836556286,-0.33728549130231994,-1.1297262572614195,-0.6514302606560888,0
4,1,1,0.34132462647180506,0.5314687609675344,8,726,1.6652179916485155,0.4713994498386116,0.584100415807997,0.9901077282808736,1
4,0,1,0.5226269948263331,0.9686011386577401,2,485,0.019171904820096907,-0.5037794497725118,0.9736064778692279,-0.3041818399194236,1
4,1,1,-0.02128011023725102,0.25125569834560757,6,612,-0.958677255672033,0.5189691522586664,0.5173279480260716,0.04306658081724149,1
2,0,0,0.26880367912999387,0.17279604081146807,12,708,-0.567537591475181,-0.9556916227630323,0.0165344396616318,-0.14634164867548494,1
2,0,1,-0.8190105309971745,-1.0265158672103787,8,850,-0.6001325634915854,0.043272128058118434,-0.48425906870280805,-0.3041818399194236,1
2,0,1,-0.38388484694630715,-0.3988386069372626,12,516,-0.665322507524394,-1.1459704324432516,-0.4953878133331289,-0.08320557217790946,0
0,0,0,1.0302736262190118,1.562652831416225,12,465,-0.4045627313931594,0.6378934083088034,1.552301198645914,0.8006994987881472,0
0,1,0,-1.3991781097316642,-1.3067289298323053,20,716,-0.8771898256310221,-0.8129825155028679,-1.2521424481949492,-1.0618147578903294,1
4,0,0,-1.7255223727698148,-1.5981505149591093,10,404,-1.170544573778661,-1.1221855812332242,-1.6082622763652175,-1.5353353316221454,0
0,0,1,-0.09380105757906224,-0.47729826447140206,20,512,0.19844425091032072,-0.19457638404215555,-0.28394166535703214,0.6744273457929962,0
3,0,1,1.175315520902634,0.6435539860163051,10,441,1.4533506735418875,1.565502605499872,1.5856874325368766,0.3903150015539066,0
2,0,1,-0.13006153124996786,0.3969664909090095,2,555,0.08436184885290557,-0.5751340034025939,-0.07249551738093529,-0.2094777251730604,1
5,0,0,-1.145354794035325,-0.8808050746469767,18,466,-0.7468099375654048,-0.6464885570326762,-0.9850525770672479,-0.9355426048951784,0
3,1,1,-0.6377081626426464,-0.7014687145689436,2,427,-0.5349426194587767,-0.7178431106627583,-0.8626363861337182,-0.05163753392912172,0
4,0,1,0.19628273178818265,0.5763028509870427,14,593,1.2903758134598657,-0.5037794497725118,0.5618429265473552,0.011498542568453752,1
3,1,0,1.0665340998899173,0.38575796840413246,10,731,-0.4860501614341702,-0.33728549130231994,0.8178040530447356,1.1163798812760246,1
1,1,1,-0.3476243732754015,-0.5333408769957875,16,451,-0.029720553204509587,-0.21836123525218296,-0.061366772750614404,-0.3041818399194236,0
3,0,1,0.6676688895099556,0.22883865333585343,18,628,-0.5838350774833831,-0.9319067715530049,0.08330690744355711,0.011498542568453752,1
1,0,0,-0.8190105309971745,-0.6118005345299269,18,704,-0.3067778153439464,-0.5989188546126213,-0.9405375985459643,-0.7777024136512397,1
2,0,0,0.6676688895099556,0.9686011386577401,12,341,1.9748702258043567,1.6606420103399815,-0.061366772750614404,1.1479479195248123,0
5,1,0,1.3203574155862565,0.6883880760358133,8,465,0.7362612891809922,2.3979723978508307,0.5173279480260716,1.5899004550078406,0
4,1,0,1.1027945735608229,1.708363623979627,4,431,0.7688562611973965,2.1363390345405295,0.43942673561382545,2.0949890669884446,1
1,1,1,-0.45640579428811834,-0.2531278143738606,10,424,-0.29048032933574425,-0.8843370691329501,-0.07249551738093529,-0.14634164867548494,0
0,1,0,-0.85527100466808,-1.093767002239641,14,678,-1.0890571437376504,-0.8605522179229227,-0.9850525770672479,-0.5567261459097255,1
4,1,0,-0.2751034259335903,0.21763013083097638,6,381,0.3940140830087467,-0.24214608646221036,-0.005723049599009974,0.3271789250563311,0
5,1,1,1.1027945735608229,1.4729846513772085,10,449,1.8444903377387394,-0.7891976642928406,0.28362431078933303,-0.3041818399194236,0
1,0,0,0.7764503105226724,0.9686011386577401,12,768,-0.12750546925372258,1.7319965639700636,0.8400615423053773,0.7691314605393594,1
0,0,0,-1.0728338466935137,-0.8808050746469767,6,666,-1.170544573778661,-0.8605522179229227,-1.174241235782703,-1.0933827961391172,0
4,0,1,0.3050641528008995,-0.17466815683972114,14,742,1.4533506735418875,1.0660207300892965,0.1612081198558033,0.6744273457929962,1
